# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	island1_magAngle (rad)	island2_magAngle (rad)	roundness ()	size (m)	islands_distance (m)	island1_angle (rad)	island2_angle (rad)	Cell_size (m)
0	-0.46201792	-0.44466054	0	-2.7341936e-18	-4.3029518e-18	3.043418	4.8105636	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.41512293	-0.43922123	0	-2.727225e-18	-4.3027896e-18	3.043418	4.9087386	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.3681791	-0.42920882	0	-2.7196859e-18	-4.3026995e-18	3.043418	5.006913	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.32143554	-0.41437903	0	-2.7119859e-18	-4.3026585e-18	3.043418	5.105088	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.27538857	-0.39454308	0	-2.704608e-18	-4.3025717e-18	3.043418	5.203263	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.23101178	-0.3698176	0	-2.6979542e-18	-4.302335e-18	3.043418	5.3014374	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.18931977	-0.34066686	0	-2.692205e-18	-4.302033e-18	3.043418	5.3996124	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.15093392	-0.3076036	0	-2.6873438e-18	-4.3019166e-18	3.043418	5.497787	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.11607627	-0.2709001	0	-2.683331e-18	-4.3021875e-18	3.043418	5.595962	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.08495456	-0.23068735	0	-2.6802364e-18	-4.3027983e-18	3.043418	5.6941366	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.058027264	-0.1873271	0	-2.67819e-18	-4.303474e-18	3.043418	5.7923117	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.03589097	-0.14167231	0	-2.6771996e-18	-4.303931e-18	3.043418	5.8904862	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.018898487	-0.09479638	0	-2.6770282e-18	-4.3041115e-18	3.043418	5.988661	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.0070121223	-0.04747394	0	-2.6772619e-18	-4.304128e-18	3.043418	6.086836	0.482	1e-07	1.28e-07	0	0	1e-09
0	-6.45717e-10	8.961393e-10	0	-2.6774924e-18	-4.3040954e-18	3.043418	6.1850104	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.0023167755	0.047507003	0	-2.6774463e-18	-4.3040664e-18	3.043418	6.2831855	0.482	1e-07	1.28e-07	0	0	1e-09
0	-1.6887983e-09	4.2633877e-10	0	-2.6776302e-18	-4.3040577e-18	3.1415927	0	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.002316577	0.047502324	0	-2.6774463e-18	-4.3040664e-18	3.1415927	0.09817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.009328466	0.09496235	0	-2.6769897e-18	-4.304082e-18	3.1415927	0.19634955	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.021212202	0.14227071	0	-2.676536e-18	-4.304057e-18	3.1415927	0.2945243	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.038210012	0.18911779	0	-2.6764895e-18	-4.3038704e-18	3.1415927	0.3926991	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.060354535	0.23475629	0	-2.6772712e-18	-4.30341e-18	3.1415927	0.49087384	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.08729943	0.27810252	0	-2.6791218e-18	-4.3027293e-18	3.1415927	0.5890486	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.11844609	0.3182957	0	-2.6820382e-18	-4.302111e-18	3.1415927	0.6872234	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.15333594	0.35497054	0	-2.6858902e-18	-4.301832e-18	3.1415927	0.7853982	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.19176523	0.38799646	0	-2.6906111e-18	-4.301939e-18	3.1415927	0.88357294	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.2335063	0.41709793	0	-2.6962426e-18	-4.3022338e-18	3.1415927	0.9817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.27790564	0.44175425	0	-2.7028033e-18	-4.302464e-18	3.1415927	1.0799224	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.32401288	0.46151954	0	-2.710116e-18	-4.3025386e-18	3.1415927	1.1780972	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.37085807	0.47626644	0	-2.7177774e-18	-4.3025576e-18	3.1415927	1.276272	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.41784292	0.48617893	0	-2.7252993e-18	-4.3026337e-18	3.1415927	1.3744467	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.46477923	0.4915093	0	-2.732274e-18	-4.3027847e-18	3.1415927	1.4726216	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.5116061	0.49243337	0	-2.7384476e-18	-4.3029667e-18	3.1415927	1.5707964	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.55831236	0.48900878	0	-2.7437389e-18	-4.303119e-18	3.1415927	1.6689711	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6048661	0.48117644	0	-2.748238e-18	-4.303182e-18	3.1415927	1.7671459	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.65114325	0.4687689	0	-2.7521844e-18	-4.303081e-18	3.1415927	1.8653207	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6967077	0.45167273	0	-2.7559063e-18	-4.30274e-18	3.1415927	1.9634954	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.7407834	0.42997065	0	-2.7596968e-18	-4.302155e-18	3.1415927	2.06167	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.78246945	0.4040511	0	-2.7636737e-18	-4.3014877e-18	3.1415927	2.1598449	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.82112604	0.37443253	0	-2.767759e-18	-4.301027e-18	3.1415927	2.2580197	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8565177	0.34147257	0	-2.7718082e-18	-4.3009926e-18	3.1415927	2.3561945	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8885802	0.3052929	0	-2.7757632e-18	-4.3014054e-18	3.1415927	2.4543693	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.91710013	0.2660161	0	-2.7796848e-18	-4.302085e-18	3.1415927	2.552544	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9416287	0.22407497	0	-2.7836534e-18	-4.302765e-18	3.1415927	2.6507187	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9616731	0.18033303	0	-2.7876003e-18	-4.3032723e-18	3.1415927	2.7488935	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9770513	0.13558482	0	-2.791256e-18	-4.303598e-18	3.1415927	2.8470683	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.98782533	0.09046516	0	-2.7942308e-18	-4.303806e-18	3.1415927	2.9452431	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9941872	0.04525142	0	-2.7961722e-18	-4.3039324e-18	3.1415927	3.043418	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.99629104	-1.3135097e-09	0	-2.7968463e-18	-4.303977e-18	3.1415927	3.1415927	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.99418736	-0.045249704	0	-2.7961722e-18	-4.3039332e-18	3.1415927	3.2397673	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9878258	-0.090462625	0	-2.7942316e-18	-4.3038063e-18	3.1415927	3.3379421	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9770503	-0.13558865	0	-2.7912556e-18	-4.303598e-18	3.1415927	3.436117	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.96168584	-0.18029521	0	-2.787601e-18	-4.3032702e-18	3.1415927	3.5342917	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.941611	-0.22411892	0	-2.7836526e-18	-4.302767e-18	3.1415927	3.6324666	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9170998	-0.2660172	0	-2.7796848e-18	-4.3020853e-18	3.1415927	3.7306414	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8885806	-0.30529264	0	-2.7757632e-18	-4.3014054e-18	3.1415927	3.828816	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8564847	-0.3415205	0	-2.7718082e-18	-4.3009967e-18	3.1415927	3.9269907	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.82112503	-0.37443364	0	-2.7677583e-18	-4.3010265e-18	3.1415927	4.0251656	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.78246754	-0.40405264	0	-2.7636741e-18	-4.3014885e-18	3.1415927	4.12334	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.7407822	-0.42996988	0	-2.7596977e-18	-4.302155e-18	3.1415927	4.221515	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6967078	-0.45167282	0	-2.7559063e-18	-4.30274e-18	3.1415927	4.3196898	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6511224	-0.46878454	0	-2.7521842e-18	-4.3030833e-18	3.1415927	4.417865	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6048693	-0.48117468	0	-2.7482383e-18	-4.3031817e-18	3.1415927	4.5160394	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.55831325	-0.48900887	0	-2.7437389e-18	-4.303119e-18	3.1415927	4.6142144	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.5116031	-0.49243453	0	-2.7384474e-18	-4.3029667e-18	3.1415927	4.712389	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.46477452	-0.49151042	0	-2.7322748e-18	-4.302786e-18	3.1415927	4.8105636	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.4178375	-0.4861797	0	-2.7253004e-18	-4.3026354e-18	3.1415927	4.9087386	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.3708519	-0.4762666	0	-2.7177776e-18	-4.302559e-18	3.1415927	5.006913	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.3240121	-0.46151888	0	-2.7101164e-18	-4.302539e-18	3.1415927	5.105088	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.2779095	-0.44175592	0	-2.702804e-18	-4.302464e-18	3.1415927	5.203263	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.23350659	-0.41709793	0	-2.6962421e-18	-4.3022334e-18	3.1415927	5.3014374	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.19176486	-0.38799652	0	-2.69061e-18	-4.301938e-18	3.1415927	5.3996124	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.15333658	-0.35497075	0	-2.6858902e-18	-4.3018314e-18	3.1415927	5.497787	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.11844756	-0.31829667	0	-2.6820384e-18	-4.3021105e-18	3.1415927	5.595962	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.08729954	-0.27810267	0	-2.6791226e-18	-4.3027297e-18	3.1415927	5.6941366	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.060333993	-0.23473243	0	-2.677271e-18	-4.303413e-18	3.1415927	5.7923117	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.03820959	-0.18911713	0	-2.6764897e-18	-4.3038704e-18	3.1415927	5.8904862	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.02121293	-0.14227071	0	-2.6765356e-18	-4.3040573e-18	3.1415927	5.988661	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.00932877	-0.09496937	0	-2.6769908e-18	-4.3040838e-18	3.1415927	6.086836	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.002316503	-0.04750057	0	-2.677446e-18	-4.304067e-18	3.1415927	6.1850104	0.482	1e-07	1.28e-07	0	0	1e-09
0	-7.836907e-10	-6.0432487e-10	0	-2.67763e-18	-4.3040577e-18	3.1415927	6.2831855	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.002316694	-0.047505133	0	-2.6774467e-18	-4.304067e-18	3.2397673	0	0.482	1e-07	1.28e-07	0	0	1e-09
0	-1.9868215e-10	-1.2976428e-09	0	-2.6774912e-18	-4.304094e-18	3.2397673	0.09817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.0070120827	0.047473878	0	-2.677261e-18	-4.3041264e-18	3.2397673	0.19634955	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.018894618	0.09479293	0	-2.6770286e-18	-4.304112e-18	3.2397673	0.2945243	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.035890955	0.14167239	0	-2.677199e-18	-4.3039307e-18	3.2397673	0.3926991	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.058027588	0.18732756	0	-2.67819e-18	-4.3034746e-18	3.2397673	0.49087384	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.08495462	0.23068732	0	-2.6802364e-18	-4.3027983e-18	3.2397673	0.5890486	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.11607665	0.27090055	0	-2.6833315e-18	-4.302187e-18	3.2397673	0.6872234	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.15093221	0.30760255	0	-2.6873435e-18	-4.301917e-18	3.2397673	0.7853982	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.18931952	0.34066665	0	-2.692205e-18	-4.3020324e-18	3.2397673	0.88357294	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.23101246	0.36981815	0	-2.6979542e-18	-4.3023347e-18	3.2397673	0.9817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.27538854	0.39454314	0	-2.7046076e-18	-4.3025713e-18	3.2397673	1.0799224	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.3214384	0.41437858	0	-2.7119859e-18	-4.302658e-18	3.2397673	1.1780972	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.36817902	0.42920825	0	-2.7196855e-18	-4.3026995e-18	3.2397673	1.276272	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.41512623	0.43922096	0	-2.7272252e-18	-4.3027896e-18	3.2397673	1.3744467	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.4620154	0.44466105	0	-2.7341926e-18	-4.3029505e-18	3.2397673	1.4726216	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.5088086	0.44570103	0	-2.7403402e-18	-4.3031404e-18	3.2397673	1.5707964	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.5554899	0.4423976	0	-2.7455843e-18	-4.303297e-18	3.2397673	1.6689711	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.60202056	0.43469292	0	-2.7500163e-18	-4.3033633e-18	3.2397673	1.7671459	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.64828026	0.42242563	0	-2.7538722e-18	-4.3032644e-18	3.2397673	1.8653207	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6938332	0.40547824	0	-2.7574829e-18	-4.302928e-18	3.2397673	1.9634954	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.7378778	0.38394997	0	-2.7611413e-18	-4.3023517e-18	3.2397673	2.06167	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.7796267	0.35814437	0	-2.7649668e-18	-4.301679e-18	3.2397673	2.1598449	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8183239	0.3286551	0	-2.7688864e-18	-4.3012114e-18	3.2397673	2.2580197	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.85376835	0.2958098	0	-2.7727582e-18	-4.3011618e-18	3.2397673	2.3561945	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.88588977	0.25973725	0	-2.7765258e-18	-4.3015555e-18	3.2397673	2.4543693	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.91447854	0.22055791	0	-2.7802512e-18	-4.302216e-18	3.2397673	2.552544	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9390873	0.1786987	0	-2.7840151e-18	-4.302875e-18	3.2397673	2.6507187	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9592304	0.13498348	0	-2.7877548e-18	-4.303358e-18	3.2397673	2.7488935	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.97468305	0.090309635	0	-2.7912012e-18	-4.303658e-18	3.2397673	2.8470683	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.98554885	0.045210347	0	-2.7939684e-18	-4.3038335e-18	3.2397673	2.9452431	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.99199903	-1.1700171e-09	0	-2.7957034e-18	-4.303925e-18	3.2397673	3.043418	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9941871	-0.045253478	0	-2.7961724e-18	-4.3039332e-18	3.2397673	3.1415927	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9921706	-0.09048566	0	-2.795296e-18	-4.3038513e-18	3.2397673	3.2397673	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9858912	-0.1357347	0	-2.7931542e-18	-4.303691e-18	3.2397673	3.3379421	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.97519666	-0.18090296	0	-2.78998e-18	-4.3034543e-18	3.2397673	3.436117	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9598989	-0.22569743	0	-2.786129e-18	-4.303105e-18	3.2397673	3.5342917	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.93991023	-0.26955104	0	-2.7819898e-18	-4.30258e-18	3.2397673	3.6324666	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9154586	-0.3115405	0	-2.7778383e-18	-4.3018814e-18	3.2397673	3.7306414	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8869883	-0.3509211	0	-2.7737457e-18	-4.301188e-18	3.2397673	3.828816	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8549637	-0.38721353	0	-2.7696319e-18	-4.3007622e-18	3.2397673	3.9269907	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8195989	-0.42029387	0	-2.7654375e-18	-4.3007887e-18	3.2397673	4.0251656	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.78095484	-0.45004475	0	-2.7612224e-18	-4.3012494e-18	3.2397673	4.12334	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.7392326	-0.4761354	0	-2.7571338e-18	-4.3019277e-18	3.2397673	4.221515	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6951373	-0.49797615	0	-2.7532525e-18	-4.302521e-18	3.2397673	4.3196898	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.64956826	-0.51518905	0	-2.7494642e-18	-4.3028666e-18	3.2397673	4.417865	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.60325	-0.5277273	0	-2.745474e-18	-4.302977e-18	3.2397673	4.5160394	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.556646	-0.5356825	0	-2.740954e-18	-4.3029245e-18	3.2397673	4.6142144	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.5098824	-0.5392214	0	-2.7356619e-18	-4.3027847e-18	3.2397673	4.712389	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.46299484	-0.5384034	0	-2.7295093e-18	-4.3026184e-18	3.2397673	4.8105636	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.41599786	-0.53316915	0	-2.7225759e-18	-4.302485e-18	3.2397673	4.9087386	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.36894736	-0.523343	0	-2.7151176e-18	-4.302427e-18	3.2397673	5.006913	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.32203734	-0.508672	0	-2.707545e-18	-4.302425e-18	3.2397673	5.105088	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.27588677	-0.4889767	0	-2.7003448e-18	-4.3023616e-18	3.2397673	5.203263	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.2313865	-0.46436518	0	-2.6939225e-18	-4.3021457e-18	3.2397673	5.3014374	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.18958917	-0.435307	0	-2.6884526e-18	-4.3018582e-18	3.2397673	5.3996124	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.15111558	-0.4023158	0	-2.6839132e-18	-4.301761e-18	3.2397673	5.497787	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.116189845	-0.36566687	0	-2.680258e-18	-4.3020497e-18	3.2397673	5.595962	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.08501303	-0.3254906	0	-2.6775526e-18	-4.302676e-18	3.2397673	5.6941366	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.05804967	-0.2821593	0	-2.6759247e-18	-4.303361e-18	3.2397673	5.7923117	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.035896763	-0.23654157	0	-2.675374e-18	-4.303825e-18	3.2397673	5.8904862	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.01889823	-0.18972878	0	-2.6756545e-18	-4.304018e-18	3.2397673	5.988661	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.007012183	-0.14242674	0	-2.6763437e-18	-4.3040573e-18	3.2397673	6.086836	0.482	1e-07	1.28e-07	0	0	1e-09
0	-1.3797372e-10	-0.094969474	0	-2.6770325e-18	-4.3040573e-18	3.2397673	6.1850104	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.0023168826	-0.047509555	0	-2.6774472e-18	-4.3040672e-18	3.2397673	6.2831855	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.009328974	-0.09497346	0	-2.6769901e-18	-4.3040838e-18	3.3379421	0	0.482	1e-07	1.28e-07	0	0	1e-09
0	0.0070121377	-0.047476225	0	-2.677261e-18	-4.304127e-18	3.3379421	0.09817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	4.967054e-10	-1.1782956e-09	0	-2.6772495e-18	-4.3041727e-18	3.3379421	0.19634955	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.011884023	0.047332797	0	-2.6772263e-18	-4.3041657e-18	3.3379421	0.2945243	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.02887616	0.09422626	0	-2.677596e-18	-4.30399e-18	3.3379421	0.3926991	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.051002927	0.13988918	0	-2.6787725e-18	-4.3035345e-18	3.3379421	0.49087384	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.07791414	0.18326262	0	-2.6809869e-18	-4.3028624e-18	3.3379421	0.5890486	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.10901106	0.22349474	0	-2.6842278e-18	-4.302257e-18	3.3379421	0.6872234	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.14383957	0.2602297	0	-2.688364e-18	-4.301993e-18	3.3379421	0.7853982	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.1821909	0.2933365	0	-2.693325e-18	-4.302116e-18	3.3379421	0.88357294	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.22384042	0.32254353	0	-2.699147e-18	-4.3024253e-18	3.3379421	0.9817477	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.26817033	0.34733978	0	-2.7058447e-18	-4.3026705e-18	3.3379421	1.0799224	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.31417936	0.3672617	0	-2.71324e-18	-4.30277e-18	3.3379421	1.1780972	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.36089814	0.3821912	0	-2.7209314e-18	-4.302821e-18	3.3379421	1.276272	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.40779713	0.39231274	0	-2.7284364e-18	-4.302922e-18	3.3379421	1.3744467	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.45466506	0.39787182	0	-2.7353517e-18	-4.3030903e-18	3.3379421	1.4726216	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.5014412	0.39903852	0	-2.741424e-18	-4.303282e-18	3.3379421	1.5707964	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.54810834	0.39586973	0	-2.7465748e-18	-4.303438e-18	3.3379421	1.6689711	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.5946503	0.3882997	0	-2.750892e-18	-4.3034994e-18	3.3379421	1.7671459	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.64087874	0.37619787	0	-2.7546132e-18	-4.3034042e-18	3.3379421	1.8653207	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.6864913	0.35938537	0	-2.7580677e-18	-4.303064e-18	3.3379421	1.9634954	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.73060966	0.3379822	0	-2.7615495e-18	-4.3024828e-18	3.3379421	2.06167	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.7723728	0.31234512	0	-2.765184e-18	-4.3018107e-18	3.3379421	2.1598449	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8111384	0.28298128	0	-2.7689007e-18	-4.301329e-18	3.3379421	2.2580197	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.84665763	0.25024903	0	-2.7725634e-18	-4.3012606e-18	3.3379421	2.3561945	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8788613	0.21427515	0	-2.7761145e-18	-4.301631e-18	3.3379421	2.4543693	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.90754086	0.17518261	0	-2.779618e-18	-4.3022673e-18	3.3379421	2.552544	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9322253	0.13341796	0	-2.7831575e-18	-4.302907e-18	3.3379421	2.6507187	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.952476	0.089751996	0	-2.786672e-18	-4.303366e-18	3.3379421	2.7488935	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.96804386	0.04508003	0	-2.7898953e-18	-4.3036346e-18	3.3379421	2.8470683	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9790037	-1.841949e-09	0	-2.7924461e-18	-4.3037785e-18	3.3379421	2.9452431	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9855487	-0.0452109	0	-2.7939686e-18	-4.303834e-18	3.3379421	3.043418	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9878259	-0.09046204	0	-2.7942316e-18	-4.3038063e-18	3.3379421	3.1415927	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9858921	-0.1357292	0	-2.7931544e-18	-4.3036917e-18	3.3379421	3.2397673	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.97969264	-0.18100508	0	-2.7908164e-18	-4.3034994e-18	3.3379421	3.3379421	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.96907824	-0.22619615	0	-2.7874523e-18	-4.303235e-18	3.3379421	3.436117	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9538407	-0.27108514	0	-2.7834185e-18	-4.3028682e-18	3.3379421	3.5342917	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9339093	-0.31502122	0	-2.7791058e-18	-4.3023297e-18	3.3379421	3.6324666	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.9095016	-0.35711044	0	-2.7747933e-18	-4.3016217e-18	3.3379421	3.7306414	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.8810594	-0.3966054	0	-2.7705542e-18	-4.300921e-18	3.3379421	3.828816	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.84905094	-0.43301648	0	-2.76631e-18	-4.3004893e-18	3.3379421	3.9269907	0.482	1e-07	1.28e-07	0	0	1e-09
0	-0.81368595	-0.46622664	0	-2.7620038e-18	-4.300518e-18	3.3379421	4.0251656	0.482	1e-07	1.28e-07	0	0	1e-09
